signal_type,compression_level,prime_file,correct_word,babbling_file,mask1_file,mask2_file,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,thisRow.t,notes,response_key,rt,trial_outcome,babble_duration,Participant ID,Session,date,
absent,0.7,SILENCE,NA,bab14.wav,brutal_reversed.wav,fedme_reversed.wav,,,,,0,187,187,187,,,z,4.300377166999624,Correct Rejection,1.3489102961648367,victor1,001,2025-11-13_13-47-52,
absent,0.4,SILENCE,NA,bab14.wav,sexet_reversed.wav,røver_reversed.wav,,,,,0,188,188,188,,,z,1.5644811659999505,Correct Rejection,0.7836544193221857,victor1,001,2025-11-13_13-47-52,
present,0.7,pervers_compressed.wav,pervers,bab9.wav,oprør_reversed.wav,skammel_reversed.wav,,,,,0,189,189,189,,,m,0.5720208339998862,Hit,0.6433761068940576,victor1,001,2025-11-13_13-47-52,
absent,0.7,SILENCE,NA,bab4.wav,tilfreds_reversed.wav,sexet_reversed.wav,,,,,0,190,190,190,,,z,1.096156333000181,Correct Rejection,0.748378099728429,victor1,001,2025-11-13_13-47-52,
absent,0.1,SILENCE,NA,bab20.wav,rigdom_reversed.wav,rigdom_reversed.wav,,,,,0,191,191,191,,,z,1.732626208000056,Correct Rejection,0.6736599532257255,victor1,001,2025-11-13_13-47-52,
absent,0.3,SILENCE,NA,bab8.wav,kage_reversed.wav,rædsel_reversed.wav,,,,,0,192,192,192,,,z,1.8667457919996195,Correct Rejection,1.4380361327706153,victor1,001,2025-11-13_13-47-52,
absent,0.3,SILENCE,NA,bab6.wav,måned_reversed.wav,syndig_reversed.wav,,,,,0,193,193,193,,,z,2.02324362499985,Correct Rejection,0.9787480019278958,victor1,001,2025-11-13_13-47-52,
present,0.3,måned_compressed.wav,måned,bab15.wav,genstand_reversed.wav,opstemt_reversed.wav,,,,,0,194,194,194,,,m,1.4679888329997084,Hit,1.3414826822103363,victor1,001,2025-11-13_13-47-52,
absent,0.6,SILENCE,NA,bab6.wav,cirkel_reversed.wav,konkurs_reversed.wav,,,,,0,195,195,195,,,z,2.1029416249998576,Correct Rejection,1.3422623982629225,victor1,001,2025-11-13_13-47-52,
absent,0.5,SILENCE,NA,bab4.wav,oprørt_reversed.wav,finger_reversed.wav,,,,,0,196,196,196,,,z,1.9830876249998255,Correct Rejection,0.8960023771058111,victor1,001,2025-11-13_13-47-52,
absent,0.4,SILENCE,NA,bab13.wav,ønske_reversed.wav,pude_reversed.wav,,,,,0,197,197,197,,,z,2.6643224999997983,Correct Rejection,0.7852357894613297,victor1,001,2025-11-13_13-47-52,
present,0.4,marked_compressed.wav,marked,bab10.wav,leder_reversed.wav,brænde_reversed.wav,,,,,0,198,198,198,,,m,0.2702269999999771,Hit,0.9478992594499298,victor1,001,2025-11-13_13-47-52,
present,0.3,lækker_compressed.wav,lækker,bab10.wav,sygdom_reversed.wav,maling_reversed.wav,,,,,0,199,199,199,,,m,0.2205042499999763,Hit,1.0438712246983632,victor1,001,2025-11-13_13-47-52,
present,0.4,leder_compressed.wav,leder,bab4.wav,røver_reversed.wav,slave_reversed.wav,,,,,0,200,200,200,,,m,0.1652460410000458,Hit,0.745942603505337,victor1,001,2025-11-13_13-47-52,
absent,0.3,SILENCE,NA,bab8.wav,røver_reversed.wav,redskab_reversed.wav,,,,,0,201,201,201,,,z,1.5018534999999247,Correct Rejection,1.0748673775982156,victor1,001,2025-11-13_13-47-52,
absent,0.2,SILENCE,NA,bab21.wav,affald_reversed.wav,lyse_reversed.wav,,,,,0,202,202,202,,,z,2.5944035420002365,Correct Rejection,1.1080647920036157,victor1,001,2025-11-13_13-47-52,
absent,0.2,SILENCE,NA,bab20.wav,blomstre_reversed.wav,latter_reversed.wav,,,,,0,203,203,203,,,z,0.6296230000002652,Correct Rejection,0.9692372866623997,victor1,001,2025-11-13_13-47-52,
absent,0.7,SILENCE,NA,bab14.wav,gade_reversed.wav,fjendtlig_reversed.wav,,,,,0,204,204,204,,,z,0.5645230000000083,Correct Rejection,0.953772562023627,victor1,001,2025-11-13_13-47-52,
absent,0.7,SILENCE,NA,bab8.wav,smerte_reversed.wav,respekt_reversed.wav,,,,,0,205,205,205,,,z,0.5439906659998996,Correct Rejection,1.3367990824980587,victor1,001,2025-11-13_13-47-52,
present,0.5,morder_compressed.wav,morder,bab4.wav,ferie_reversed.wav,forpint_reversed.wav,,,,,0,206,206,206,,,m,0.2053502909998315,Hit,1.1675130131891347,victor1,001,2025-11-13_13-47-52,
present,0.5,dæmpet_compressed.wav,dæmpet,bab6.wav,banner_reversed.wav,sygdom_reversed.wav,,,,,0,207,207,207,,,m,0.2144265839997388,Hit,0.9400596728202113,victor1,001,2025-11-13_13-47-52,
absent,0.1,SILENCE,NA,bab15.wav,koldbrand_reversed.wav,glæde_reversed.wav,,,,,0,208,208,208,,,z,1.6266997919997266,Correct Rejection,1.4415358955607465,victor1,001,2025-11-13_13-47-52,
absent,0.1,SILENCE,NA,bab14.wav,ugle_reversed.wav,kage_reversed.wav,,,,,0,209,209,209,,,z,1.3920631670002876,Correct Rejection,1.083696115825823,victor1,001,2025-11-13_13-47-52,
